text|source|page|chunk_id
"and skill development, focus on last-mile connectivity, multilingual support 
in technological solutions, participatory implementation, and regulations to 
ensure affordability.
Balancing regulation and innovation
India's digital payments ecosystem demonstrates the need to strike a 
balance between regulation and innovation. While fostering competition and 
innovation, the country has implemented robust regulatory measures to 
ensure the security and integrity of transactions. 
Putting in place provisions like regulatory sandboxes, which provide a 
controlled environment for testing innovative technologies and business 
models, has allowed experimentation and innovation, while ensuring 
consumer protection and risk mitigation. At the same time, taking a"|data_input/OrfPathHealth/LessonsIndiaDigitalHealthTfn.pdf|6|f948ffcd6aba4bcbad96bb62772f6c2e
"99Lessons from India’s Digital Public Infrastructure Transformation collaborative approach by establishing forums and platforms for stakeholders 
to engage in policy discussions and regulatory consultations has helped 
in understanding their needs and concerns, thus informing the adoption 
of balanced regulatory policies. Recognising the fast-paced nature of the 
digital landscape, Indian regulators have also shown agility in updating and 
adapting regulations. Recent policy measures like the introduction of the 
Digital Personal Data Protection Bill 2022,26 which restricts the processing 
of personal data until after the individual’s consent has been recorded, and 
the presentation of the Digital India Act 2023,27 to set up global standard 
cyber laws, have demonstrated a willingness to understand and respond to 
consumer needs, emerging technologies, and market trends. 
While India has made strides in regulation and innovation, challenges 
remain. Striking the right balance between the two requires continuous 
monitoring, assessment, and adaptation of regulatory frameworks to keep 
pace with evolving technologies and market dynamics. Employing these 
efforts at the desired scale in the country would require infrastructure, 
investment, and a strong commitment. Ongoing collaboration between 
regulators, industry players, and other stakeholders will be crucial to 
maintaining an innovation-friendly environment while upholding consumer"|data_input/OrfPathHealth/LessonsIndiaDigitalHealthTfn.pdf|7|636a089b8c704526b9f5f9786744cf50
"regulators, industry players, and other stakeholders will be crucial to 
maintaining an innovation-friendly environment while upholding consumer 
protection and addressing emerging risks.
Conclusion
India's DPI provides valuable lessons on the advantages of harnessing 
technology for inclusive growth, economic development, and improved 
governance. Through initiatives like Aadhaar, UPI, digital health 
infrastructure, DBT, e-governance, regulatory frameworks, and creating an 
enabling digital ecosystem, India has been able to unlock the transformative 
potential of DPI. By focusing on the key lessons from India's experience, 
other countries can implement similar DPIs to address their unique 
challenges and leverage the potential of technology for the benefit of their 
citizens."|data_input/OrfPathHealth/LessonsIndiaDigitalHealthTfn.pdf|7|120159ef4cf6481e8226770a5ca66127
"100Accelerating Global Health: Pathways to Health Equity for the G20
101These countries must consider their contextual differences based on 
population size, level of technological development, political priorities, and 
policy outlooks to customise their learnings to suit their specific needs and 
challenges. As the world embraces the digital era, India's DPI experience 
can serve as inspiration and guide for building robust digital systems that 
could foster inclusive societies and drive sustainable development in the 
21st century. 
Sameer Kanwar  is Director, Digital Health, India and South Asia Hub, PATH .
Varun Kumar  is Senior Program Officer, PATH."|data_input/OrfPathHealth/LessonsIndiaDigitalHealthTfn.pdf|8|a2bea37a1e0a4958aa622859959f8dd7
"29
2829Antibiotics have revolutionised modern medicine by reducing 
morbidity and mortality caused by bacterial infections. However, 
the overuse and misuse of antibiotics has accelerated the development of 
antibiotic resistance, making once-treatable infections increasingly difficult 
to manage.1 Antimicrobial resistance (AMR) is a grave global health crisis, 
posing significant challenges to achieving health equity on a global scale. 
In 2019 alone, bacterial AMR was directly responsible for 1.27 million 
deaths worldwide.2 If left unchecked, this is predicted to cause a staggering 
10 million deaths by 2050,3,4,5 u n d e r l i n i n g  t h e  u r g e n t  n e e d  f o r  a c t i o n .  
An increase in AMR will significantly impact the global economy and is 
expected to push an additional 24 million people into extreme poverty by 
2030.6 Although reliable estimates from developing nations remain limited, 
perhaps due to inadequate surveillance, the burden of AMR is suspected 
to be highest in low-income countries. Unless suitable interventions are 
implemented, certain susceptible bacterial pathogens will eventually become 
resistant to antimicrobials, thereby rendering treatments ineffective.7 This 
essay explores the multifaceted nature of AMR and its impact on healthcare 
systems and patient outcomes. The focus is on accelerating efforts to 
combat AMR, with the recognition that addressing this issue is crucial for"|data_input/OrfPathHealth/TheBattleAgainstAntimicrobialResistance.pdf|0|56cb31ef42a4491684ce3bb3afc86948
"systems and patient outcomes. The focus is on accelerating efforts to 
combat AMR, with the recognition that addressing this issue is crucial for 
ensuring health equity for all. Ranga Reddy Burri, Robert Skov, Bulagonda Eswarappa Pradeep,
and Ralf SudbrakThe Battle Against 
Antimicrobial 
Resistance"|data_input/OrfPathHealth/TheBattleAgainstAntimicrobialResistance.pdf|0|5f7f2e3a81c34f3e8350a17a564371bb
"29The Battle Against Antimicrobial Resistance
29Understanding Antimicrobial Resistance
The emergence of AMR impedes the prevention and/or treatment of 
persistent infectious diseases. Although a number of measures have been 
initiated at the global, national, and regional levels, AMR persists.8 To 
effectively combat AMR, it is essential to comprehend its fundamental 
aspects. AMR refers to the ability of microorganisms, such as bacteria, 
viruses, fungi, and parasites, to withstand the effects of antimicrobial drugs. 
The development of resistance is part of the natural biological evolution as 
this is part of the defence system of microorganisms. Resistance can be 
inherent (i.e. no target for the antibiotic) or it can arise through various 
mechanisms, including genetic mutations, horizontal transfer of resistance 
genes between microorganisms, target modification, membrane permeability 
alteration, drug modification, and antibiotic efflux. Exposure to antimicrobials 
accelerates the generation of resistance by increasing rates of mutation 
and exchange of genetic resistance mechanisms as well as the killing of 
susceptible microorganisms (including many bacteria of the normal flora), 
thereby giving resistant microorganisms a competitive advantage (also 
known as ‘selection’). Resistance affects all types of antimicrobial agents, 
including antibiotics, antivirals, antifungals, and antiparasitic drugs. There"|data_input/OrfPathHealth/TheBattleAgainstAntimicrobialResistance.pdf|1|4c09cfa7a92c4c6f91015c4bc12ca169
"including antibiotics, antivirals, antifungals, and antiparasitic drugs. There 
are five key factors that contribute to the rise of AMR (see Figure 1).
Figure 1: Factors Contributing to the Rise of AMR
Source: Authors’ ownInadequate 
infection 
prevention 
and controlPoor 
diagnostic 
capacityDrying 
antimicrobial 
development and  
production 
pipelineAbuse/
Inappropriate 
use of 
antibiotics"|data_input/OrfPathHealth/TheBattleAgainstAntimicrobialResistance.pdf|1|33f75b1bdb184c6a8d92a9f94c8e12aa
"30Accelerating Global Health: Pathways to Health Equity for the G20
31a) Inadequate infection prevention and control: The spread of AMR is 
closely linked to the ability of bacteria and other microorganisms to 
rapidly multiply and spread their population through various vectors/hosts. 
Poor hand hygiene, improper disinfection and sterilisation practices, and 
inadequate sanitation can lead to the rapid spread of these drug-resistant 
pathogens. Strict adherence to infection control measures can lower the 
occurrence of hospital-acquired infections.9 Therefore, appropriate measures 
need to be taken to enhance the existing infection prevention framework and 
reduce the risk of the spread of AMR. A significant hurdle in implementing 
infection prevention and control (IPC) practices, especially in low- and 
middle-income countries (LMICs), is the presence of adequately-trained 
human resources. To address this, institutions such as the World Health 
Organization (WHO) and US Centers for Disease Control and Prevention 
have developed training modules, while the Infection Control Academy 
of India (IFCAI) has developed a diploma course to build the capacity of 
infection preventionists. 
b) Abuse/inappropriate use of antibiotics : In addition to the selection 
pressure on microbes due to the use of antimicrobial drugs, social and 
administrative factors also contribute to, and exacerbate the emergence of"|data_input/OrfPathHealth/TheBattleAgainstAntimicrobialResistance.pdf|2|f264cfbdf5374cb18f41be2df1db4bc9
"pressure on microbes due to the use of antimicrobial drugs, social and 
administrative factors also contribute to, and exacerbate the emergence of 
AMR. One of the contributing factors is the availability, in many countries, 
of antimicrobials through over-the-counter (OTC) sales without requiring 
prescriptions. Furthermore, the inappropriate prescription of antibiotics by 
physicians contribute to the overuse of antibiotics. A study conducted by 
WHO highlighted that a significant proportion of antimicrobials prescribed 
in outpatient departments of various hospitals were unnecessary or 
inappropriate.10 Rampant use of antibiotics in the livestock sector, pressure 
from patients to be prescribed an antibiotic for immediate relief from 
symptoms, self-medication, and the discontinuation of antibiotic course 
after relief from symptoms—all worsen drug resistance in pathogens.11,12 
New legislation and the enforcement of existing regulations to prevent the 
OTC sale of  antimicrobials is crucial, as are stricter antibiotic prescription 
and consumption measures.
c) Drying antimicrobial development and production pipeline: The complete 
antimicrobial drug development process, from discovery to market entry, takes 
an average of eight to 12 years. Although advancements in computational"|data_input/OrfPathHealth/TheBattleAgainstAntimicrobialResistance.pdf|2|b25025b426a4481fb8034389f7d5521c
"31The Battle Against Antimicrobial Resistancechemistry and artificial intelligence (AI) have aided in drastically cutting 
down the timelines for the discovery of new antimicrobials, the in vitro 
and in vivo trials take time. Even after such laborious efforts, bacteria 
swiftly develop resistance to these antibiotics. Quicker and more efficient 
antibiotic testing and approval pipelines need to be established to combat 
AMR.13  
Recent advances in antimicrobial discovery—including the repurposing 
of existing drugs, exploration of natural products, employing alternate 
treatment strategies, the use of computational approaches for drug design, 
interdisciplinary collaborations, and the integration of new technologies may 
help in accelerating the discovery process14 a n d  i n  t h e  m i t i g a t i o n  o f  A M R .
Despite the recent advantages, investment in antibiotic research and 
development remains limited, resulting in a clinical antibacterial pipeline 
that is insufficient to address the emergence and spread of AMR infections. 
In 2021,15 there were only 77 antibacterials in the clinical pipeline that target 
WHO priority pathogens (Enterobacteriaceae, Acinetobacter and P s e u d o m o n a s ) 
including tuberculosis.16 Of these, 45 are traditional antibacterial agents and 
32 are non-traditional. Of the 45 traditional antibiotics, 27 are reported 
to be active against the WHO bacterial priority pathogens, 13 against"|data_input/OrfPathHealth/TheBattleAgainstAntimicrobialResistance.pdf|3|d6a0fa9223a74b6bb573ddaa0d4a0b34
"32 are non-traditional. Of the 45 traditional antibiotics, 27 are reported 
to be active against the WHO bacterial priority pathogens, 13 against 
Mycobacterium tuberculosis, and five exclusively against Clostridium difficile. 
Only six of the 27 antibacterials targeting the priority pathogens fulfil at 
least one of WHO’s four innovation criteria (i.e., absence of known cross-
resistance, new class of drug, new target site, and new mode of action).17 
However, a robust pipeline of novel antibiotics is critical to tackling the 
increasing emergence and spread of AMR. The Global AMR R&D Hub 
and WHO18 reported on the progress and challenges for incentivising the 
development of new antibacterial treatments to tackle the emerging threat 
of AMR. The return on investment for new antibiotics fails to cover the 
costs of their development, manufacturing, and distribution.19 As a result, big 
pharmaceutical companies have exited the antibiotic market, and companies 
remaining in the space (often small or micro biotech firms) face challenges 
to sustain their operations given the cost and time for drugs to reach the 
market. Novel reimbursement models addressing the market failures are 
needed to make antibiotic development more economically sustainable."|data_input/OrfPathHealth/TheBattleAgainstAntimicrobialResistance.pdf|3|fa2e98764d92497a96afded036f69b3c
"32Accelerating Global Health: Pathways to Health Equity for the G20
33Innovative financing mechanisms play a crucial role in addressing the 
lack of financial incentives for the private sector to develop, test, and roll 
out new antimicrobials. One potential solution is the implementation of 
advance market commitment–type investments, such as those undertaken 
by organisations like DNDi (Drugs for Neglected Diseases Initiative), CEPI 
(Coalition for Epidemic Preparedness Innovations), and Gavi (Global Alliance 
for Vaccines and Immunization).
Under this model, governments pool funding to support manufacturers 
and the private sector in creating antibiotics, thereby reducing innovation 
risks and ensuring equitable pricing and access. This approach incentivises 
private-sector investment, overcomes financial barriers, and contributes to 
the fight against AMR, securing effective treatments for all.
d) Poor diagnostic capacity: Accurate and timely diagnostics are critical for 
identifying and managing infectious diseases effectively. Poor diagnostic 
capacity can lead to delayed or inappropriate treatment, increased morbidity, 
mortality, and spread of infectious diseases, including outbreaks. Poor 
diagnostics encompass several aspects, including limited access to diagnostic 
technologies, inadequate laboratory supplies and equipment, poor quality of 
chemicals and equipment, absence of reliable quality assurance systems,"|data_input/OrfPathHealth/TheBattleAgainstAntimicrobialResistance.pdf|4|a6e0c242b2ce4ecabcca7b5e2a13432e
"technologies, inadequate laboratory supplies and equipment, poor quality of 
chemicals and equipment, absence of reliable quality assurance systems, 
limited access to reference laboratories, inadequate infrastructure, lack of 
trained personnel, and delays in obtaining test results.20 Poor diagnostic 
capacity is one of the biggest challenges of the health sector in developing 
countries.21 Lack of timely diagnostics is also a challenge in vulnerable 
populations in high-income countries (HIC). Therefore, improving diagnostic 
capacity is essential, especially in LMICs, as is ensuring equitable access to 
diagnostics for vulnerable populations to enhance the quality and efficiency 
of healthcare delivery and for achieving the global health goals of reducing 
the burden of communicable and non-communicable diseases.22
Innovations Related to AMR
a) Exploration of alternative therapies: Alternate ways of treatment 
like “bacteriophages,23 a n t i m i c r o b i a l  p e p t i d e s  ( A M P s )  o r  b a c t e r i o c i n s ,24 
antimicrobial adjuvants, faecal microbiota transplant (FMT) and competitive 
exclusion of pathogens through genetically modified probiotics and"|data_input/OrfPathHealth/TheBattleAgainstAntimicrobialResistance.pdf|4|ae9f62f143fa4583888a5169b9b70f5f
"33The Battle Against Antimicrobial Resistancepostbiotics”25 rather than antibacterial agents alone, could be an alternate 
way to reduce the use of antimicrobials. 
b) Streamlined approval of new antimicrobials: Efficient and streamlined 
clinical trial processes are crucial for expediting the development timeline 
of new antimicrobials, including regulatory processes and innovative 
trial designs, such as adaptive dose-ranging studies and seamless phase 
transitions. This calls for better collaboration between regulatory agencies, 
researchers, and industry stakeholders to establish harmonised protocols, 
reduce administrative burden, and expedite patient recruitment, leading to 
faster completion of clinical trials.26
c) Repurposing of existing drugs:  Drug repurposing, or identifying new 
therapeutic applications for existing drugs offers another strategy to 
expedite antibacterial production. By leveraging the extensive knowledge 
and safety profiles of approved drugs, researchers could bypass certain 
preclinical and early clinical development stages, significantly reducing the 
overall timeline. Repurposing can be achieved through in-silico analyses, 
high-throughput screening, and exploring drug libraries, aiming to identify 
existing drugs with potential antibacterial activity.27
d) Harnessing the power of AI:  Machine learning (ML) and AI offer 
possibilities to accelerate drug repurposing in several ways, including the"|data_input/OrfPathHealth/TheBattleAgainstAntimicrobialResistance.pdf|5|eef5aa9b8739411b810009a682c605ea
"d) Harnessing the power of AI:  Machine learning (ML) and AI offer 
possibilities to accelerate drug repurposing in several ways, including the 
detection of the relationships among various biological components (such as 
genes, proteins, diseases, and drugs) and through the analysis of molecular 
fingerprints of compounds. Furthermore, neural network-based approaches 
can be trained to learn the patterns and properties of fingerprints, enabling 
prediction of drug activities and identifying potential drug candidates.28
AI can also be harnessed to streamline the diagnostic process. An academic–
industry collaboration in India (between Sri Sathya Sai Institute of Higher 
Learning, IFCAI and SCIINV Biosciences Private Limited) has developed 
AMRx™  , an AI/ML-based culture-free prediction system in the context of  
urinary tract infections. It is a clinical decision support system to improve 
empirical antibiotic prescriptions and to reduce unnecessary laboratory 
testing of samples."|data_input/OrfPathHealth/TheBattleAgainstAntimicrobialResistance.pdf|5|191122a7c9ca424eb5b629f64b84501e
"34Accelerating Global Health: Pathways to Health Equity for the G20
35e) Collaborative research and funding initiatives: Global efforts are urgently 
needed to address the complex elements of AMR. These include coordinated 
leadership at the global, regional, and national level, involving diverse 
government agencies, academia, practitioners, and industry.29,30  Recognising 
the spread of AMR, WHO, the Food and Agriculture Organization, the United 
Nations Environment Programme, and the World Organisation for Animal 
Health have formed the Quadripartite to promote a ‘One Health’ approach31 
that aims to align actions across the human, animal, and environmental 
sectors. Several initiatives are ongoing, and 170 countries have developed 
national action plans (NAPs). However, only 10 percent of these plans are 
fully costed. Converting the NAPs to concrete AMR mitigation actions has 
proved to be difficult, including in the LMICs. 
In response, Denmark initiated the establishment of the International Centre 
for Antimicrobial Resistance Solutions (ICARS) to support these countries 
with funding and expertise to develop evidence-based, context-specific 
and cost-effective solutions that can be scaled to establish sustainable 
AMR mitigation. The AMR Multi-Partner Trust Fund (MPTF) was launched 
in 2019 by the Quadripartite members to catalyse the implementation of 
One Health NAPs and to provide effective leadership and coordination of"|data_input/OrfPathHealth/TheBattleAgainstAntimicrobialResistance.pdf|6|8c316bb5722c4d8d86175a03d060beff
"in 2019 by the Quadripartite members to catalyse the implementation of 
One Health NAPs and to provide effective leadership and coordination of 
multisectoral One Health response to AMR. Additionally, the Global AMR 
R&D Hub in Berlin is promoting collaboration and coordination of research 
and development on AMR, and is cataloguing the present funding in AMR 
R&D to provide the landscape of present funding for future prioritisation. 
Organisations such as CARB-X, Global Antibiotic Research & Development 
Partnership (GARDP), and the AMR Action Fund work to stimulate drug 
discovery and equitable access. To solve the market failure for antimicrobials, 
new models for financing the development of novel antimicrobials, where 
countries pay for the accessibility of drugs, are currently being explored.32
f) Rapid Diagnostic Tests and Point-of-Care Technologies in AMR: Absolute, 
concrete, and timely diagnosis detection, and management of infection-
causing pathogens will significantly decline morbidity, mortality, and the 
cost burden. Rapid diagnostic tests (RDTs)33 and point-of-care technologies 
(POC) are tools that can be employed in achieving timely diagnostics. 
The integration of RDTs and POC technologies, such as polymerase chain 
reaction-based tests, genotypic assays, and phenotypic assays, in AMR"|data_input/OrfPathHealth/TheBattleAgainstAntimicrobialResistance.pdf|6|11ba021f8b0941128d23e1635a7534dc
"35The Battle Against Antimicrobial Resistancemanagement can potentially transform clinical practice and public health 
interventions.34 
Accelerating Efforts to Combat AMR 
Combating AMR requires a multipronged approach the comprises all critical 
components—from policy to implementation. Development of new antibiotics and alternative treatments in the era 
of Antimicrobial ResistanceOvercoming difficulties in finding new drugsAntibiotic repurposingDevelopment of alternate therapies like BacteriophagesImproving infection prevention and control practicesOptimising antimicrobial useStrengthening surveillance and data collectionIntegrated One Health approach to unify and integrate multiple 
sectorsIncorporating AMR into national and global health plansEngaging stakeholders and raising awareness about AMRMobilising political will and fostering multi-sectoral collaboration"|data_input/OrfPathHealth/TheBattleAgainstAntimicrobialResistance.pdf|7|8d5be2c00a594be49855a53b8f10793b
"36Accelerating Global Health: Pathways to Health Equity for the G20
37Conclusion
AMR is an ongoing and evolving pandemic that impacts LMICs and 
vulnerable populations in HICs the hardest. This is aggravated by a drying 
pipeline of antimicrobials and the industry leaving the field of antimicrobial 
drug discovery due to lack of economic sustainability. The consequences of 
the AMR pandemic are already severe, but will become even more dire if 
not reversed. There is an urgent need for increased and focused action. Due 
to the complex nature of AMR, this effort needs to be multifaceted, both 
in reducing the circulation and spread of existing resistant microorganisms 
and in slowing the increase of novel resistance mechanisms. Key to this 
is lowering the overall use of antimicrobials (i.e. infection prevention), 
antimicrobial stewardship (including accessibility of affordable and timely 
diagnostics), and strengthening IPC and biosecurity procedures, all of which 
need to be carried out through the ‘One Health’ approach. This needs 
involvement at all levels and of all stakeholders, including civil society. 
Exploring alternative therapies such as bacteriophage therapy, repurposing 
existing drugs, harnessing the power of AI, and fostering collaborative 
research initiatives are key strategies in tackling AMR. These innovative 
approaches provide hope for the future, where a robust antibacterial 
pipeline can meet the challenges posed by evolving bacterial infections and"|data_input/OrfPathHealth/TheBattleAgainstAntimicrobialResistance.pdf|8|4232b39e033a479aa1395dd385b860ea
"approaches provide hope for the future, where a robust antibacterial 
pipeline can meet the challenges posed by evolving bacterial infections and 
ensure effective treatment options for patients worldwide.
Dr. Ranga Reddy Burri  is President, Infection Control Academy of India and Honorary 
Professor, at the University of Hyderabad, India.
Dr. Robert Skov  is Scientific Director at the International Centre for Antimicrobial 
Resistance Solutions (ICARS, Copenhagen, Denmark); President-Elect & Secretary General, 
European Society of Clinical Microbiology and Infectious Diseases (ESCMID).
Dr. Bulagonda Eswarappa Pradeep  is Associate Professor, Department of Biosciences, 
Sri Sathya Sai Institute of Higher Learning, India.
Dr. Ralf Sudbrak  i s  D e p u t y  D i r e c t o r  a t  t h e  G l o b a l  A M R  R & D  H u b ,  B e r l i n ,  G e r m a n y ."|data_input/OrfPathHealth/TheBattleAgainstAntimicrobialResistance.pdf|8|610fda1279b74010ba8f39d1ab0137fb
"59
59Janice Tan and Jeremy LimEnsuring Access 
to Affordable 
Healthcare for All: 
The Role of Health Finance in G20 
Countries
The G20 countries, individually and collectively, have made strides 
in improving human health since the group's inception in 1999. 
Average life expectancy across the member states has shown remarkable 
progress, increasing from 73 years to 78 years over the past two decades, 
well above the global average of 67 years.1
Figure 1: Average Life Expectancy in G20 Countries
Source: WHO dataAverage life expectancy (yrs)
100 
50
0
ARG FRA JPN ZAF AUS DEU KOR TUR BRA IND MEX UK CAN IDN RUS US CHI ITA KSA74
79
70
79
71
79
78
62
66
79
81
75
73
66
72
59
71
77
7777
83
75
82
78
83
81
71
71
84
84
83
74
73
77
66
78
81
79
1999 2019"|data_input/OrfPathHealth/EnsuringAccessToAffordableHealth.pdf|0|dbcde4cff59545b39575aae24e1af0de
"60Accelerating Global Health: Pathways to Health Equity for the G20
61This achievement demonstrates the potential of the G20’s collective 
commitment towards enhancing public health outcomes and underscores 
the importance of continued efforts to prioritise health equity between 
countries. There is still much to be done: within the group, there is an 
18.2-year difference in life expectancy between the highest and lowest 
achieving members. Imagine the life and health gains if all G20 countries 
levelled up.
The improvements in human health have been accompanied by an increase 
in healthcare spending in absolute terms. With the exception of India and 
Turkey, G20 nations saw a rise in the average healthcare expenditure as 
percent of GDP, from 6.8 percent to 8.5 percent between 2000 and 2019, 
or just above US$3,000 per capita.
Figure 2: Healthcare Expenditure as % of GDP for G20 countries
Source: WHO data2Healthcare Expenditure (% of GDP) 
20
15
10
5
0ARG FRA JPN ZAF AUS DEU KOR TUR BRA IND MEX UK CAN IDN RUS US CHI ITA8.2
7.6
8.3
8.3
4.5
9.6
9.9
4.0
1.9
7.6
7.0
3.9
8.1
5.5
7.3
4.6
7.2
12.59.5
10.2
9.6
11.0
5.4
11.1
11.7
2.9
2.9
8.7
10.8
4.5
5.0
5.7
8.2
4.4
9.9
16.7
2000 2019"|data_input/OrfPathHealth/EnsuringAccessToAffordableHealth.pdf|1|678afd7b052b4476bcb6202f9c92ca9a
"61The Role of Health Finance in G20 Countries  Figure 3: Higher % GDP Spending in Healthcare and Increase in 
UHC Coverage  
Source: WHO Data3
There is recognition that investments in healthcare, overall, runs parallel 
to expansion in coverage of Universal Health Care (see Fig. 3). However, 
this coupling between healthcare spending and health outcomes is a topic 
of intense interest when discussing health finance in G20 countries. While 
increased healthcare expenditure often leads to improved health outcomes, 
this is not always the case and it is crucial to ensure that investments 
are directed effectively and efficiently. By adopting innovative financing 
mechanisms, G20 countries can optimise the impact of healthcare spending 
and achieve desired health outcomes for their populations. 
Persisting Out-of-Pocket Expenses
Despite progress, the issue of high out-of-pocket (OOP) expenses remains 
a significant concern in many G20 countries. OOP expenses often place 
a disproportionate burden on vulnerable populations, leading to financial 
hardships and limited access to healthcare.4 Embedded in the advocacy for 
health equity is the recognition that health disparities exist among different 
populations due to various factors such as socioeconomic status, race, 
ethnicity, gender, geographic location and access to healthcare services.5 
Thus, achieving health equity requires interventions and policies targeted"|data_input/OrfPathHealth/EnsuringAccessToAffordableHealth.pdf|2|1e2aba6274514421a8926919f8f7e96e
"Thus, achieving health equity requires interventions and policies targeted 
towards those who are most disadvantaged and have the greatest needs. 
This may involve redistributing resources, implementing targeted healthcare 
programs, improving access to quality healthcare services, addressing social 
and economic inequalities, and promoting health education and prevention UHC
Global  average : 67
India
IndonesiaTurkiyeChinaSingapore South KoreaNetherlands
UKCanada
United StatesGermany
FranceJapan
Spain
Brazil
ArgentinaSouth AfricaRussiaAustralia
Mexico
% GDP100
80
60
40
20
0
0 5 10 15 20Italy"|data_input/OrfPathHealth/EnsuringAccessToAffordableHealth.pdf|2|283bcf2fc99c4e389f33ff7f69352c7a
"62Accelerating Global Health: Pathways to Health Equity for the G20
63initiatives. As the COVID-19 pandemic has illustrated, no one is safe until 
everyone is, and even if primarily motivated by self-interest, there is an 
economic case (if not for reasons of equity) for uplifting the most vulnerable 
populations.
The efficiency of healthcare systems also varies greatly among G20 countries. 
While some economies have successfully implemented efficient and effective 
healthcare models, others continue to face challenges in delivering equitable 
care. The authors of this article examine the relationship between universal 
healthcare service coverage (UHC) and Out-Of-Pocket Expenses (OOPE) as a 
proportion of Current Health Expenditure for G20 countries (Fig. 4), reflecting 
targets 3.8.1 and 3.8.2 of the UN Sustainable Development Goals for Universal 
Health Care. 
UHC measures coverage of essential health services that include reproductive, 
maternal, newborn and child health, infectious diseases, non-communicable 
diseases and service capacity and access among the general and the most 
disadvantaged populations. Meanwhile, 3.8.2 highlights catastrophic OOP 
healthcare spending, usually defined as populations with household expenditure 
on health >10 percent or 25 percent of total household expenditure. The 
authors used data from previous decade to sift out which countries of the 
G20 had shown the most recent improvements, and also included Spain and"|data_input/OrfPathHealth/EnsuringAccessToAffordableHealth.pdf|3|a95553e2bd244b7d942444cfa3c4669e
"authors used data from previous decade to sift out which countries of the 
G20 had shown the most recent improvements, and also included Spain and 
Singapore to the analysis as both these countries are permanent or recurring 
guest nations to the G20 dialogues and could offer lessons to emulate. 
Figure 4: Changes in UHC Service Coverage with OOPE in the 
Past Decade for G20 Countries
Source: WHO data6UHC
AUS
90
80
70
60
50
40More health service coverage is betterIdeal 
Situation
Lower Out of Pocket Expenditure as a% of Current Health Expenditure is betterOOPE70 60 50 40 30 20 10Global  average : 67Global  average : 312019
2009
ZAFTURTUR
KSA KSAFRA
FRA
USAUSAJPN
JPNDEU
AUSSPN
SPNITA
ITA
BRABRAKOR
CHI
CHIRUS
RUSMEX
MEX
IDN
IDNIND
INDKOR
SGP
SGPCAN
CAN
UKUK
DEU
ARG ARG
ZAF"|data_input/OrfPathHealth/EnsuringAccessToAffordableHealth.pdf|3|d2e918234f264142973787e721a6225a
"63The Role of Health Finance in G20 Countries  From the chart, directional movement to the upper left quadrant or 
North-West direction would be ideal as it highlights increased UHC 
with lower OOPE, i.e. better coverage at greater affordability. The most 
significant improvements are highlighted in green (China, India, Indonesia, 
Singapore). This article discusses efforts in Indonesia and Singapore that 
have contributed to these remarkable achievements. By examining diverse 
strategies, readers can gain insights into potential pathways towards 
achieving health equity within different national contexts, be they in 
developing or developed nations.  
Best Practices
Indonesia
Indonesia’s journey to UHC is a textbook case of adherence to expanding 
health insurance coverage and implementing social protection mechanisms. 
The landmark JKN National Health Insurance was implemented in 2014 
to provide access to healthcare for its population and today covers 
approximately 250M people.7 The JKN program covers all Indonesian 
citizens, including formal and informal sector workers, and those 
categorised as poor and near-poor, ensuring that everyone has access to 
essential healthcare services. It consolidates more than 300 risk pools and 
operates under a single-payer system, managed by the Social Security 
Agency for Health ( Badan Penyelenggara Jaminan Sosial Kesehatan  o r  B P J S ) .  
BPJS collects contributions, manages the insurance fund, and coordinates"|data_input/OrfPathHealth/EnsuringAccessToAffordableHealth.pdf|4|b4062701b5d347ce83cad737fb176357
"BPJS collects contributions, manages the insurance fund, and coordinates 
with healthcare providers. Participation for all eligible individuals is 
mandatory, and contributions are based on income and employment status, 
with the government subsidising the premium for the poor and near-
poor. The insurance scheme entitles every Indonesian to the same medical 
benefit package, decreasing OOPE from 47 percent to 34 percent in just 
four years.8 
Within this OOP spending, in LMICs (low- and medium-income countries) 
such as Indonesia, medicines typically account for 20-60 percent of total 
healthcare expenditure with nearly 90 percent of the population purchasing 
medicines through OOP payments.9 Managing drug pricing and procurement 
is thus a key lever for further managing costs and affordability. Indonesia"|data_input/OrfPathHealth/EnsuringAccessToAffordableHealth.pdf|4|b320f07f7cc04cf196f3f634b4508f39
"64Accelerating Global Health: Pathways to Health Equity for the G20
65has implemented a generic medicine pricing policy where the retail price 
of generics cannot exceed the maximum retail price set by the MOH. 
A 2010 study across nine public hospitals, 64 private pharmacies, and nine 
NGO hospitals in four provinces in Indonesia, showed that the prices of 
Lowest Price Generic (LPG) and Innovator Brand (IB) medicines was lower 
in 2010 than in 2004, with declines ranging from 40 percent to 2200 
percent.10 This showed that generic medicine pricing policies have succeeded 
in lowering the price of medicines. Despite this success, however, there 
is wide variation in implementation as exemplified by the excess paid by 
patients compared to MOH set prices varying widely from 2 percent to 
600 percent. Even within countries, there is substantial opportunity to 
narrow the differences. More recently, the government has also embarked 
on working through state-owned enterprises (SOEs) to centralise drug 
procurement and leverage purchasing power, negotiating lower prices to 
further ensure availability of medications across facilities.
On the demand side, Indonesia has promoted the use of generics with 
public awareness campaigns to educate the public about their benefits. 
These campaigns aim to dispel misconceptions and increase confidence 
in the quality and efficacy of generic medications. Additionally, the"|data_input/OrfPathHealth/EnsuringAccessToAffordableHealth.pdf|5|6b7e7f21c99641d885aaabdde592722a
